	Cluster_ID	Gene_ID	Contig_ID	MAG_ID
12182	Cluster 6893	G80568_pe_k99_2572_2	G80568_pe_k99_2572	NaN
12183	Cluster 6894	G80568_pe_k99_967_2	G80568_pe_k99_967	NaN
12184	Cluster 8926	G80568_pe_k99_967_4	G80568_pe_k99_967	NaN
12185	Cluster 9120	G80568_pe_k99_967_5	G80568_pe_k99_967	NaN
12186	Cluster 9160	G80568_pe_k99_967_7	G80568_pe_k99_967	NaN
12187	Cluster 9208	G80568_pe_k99_967_10	G80568_pe_k99_967	NaN
12188	Cluster 10957	G80568_pe_k99_967_13	G80568_pe_k99_967	NaN
12189	Cluster 12046	G80568_pe_k99_967_12	G80568_pe_k99_967	NaN
12190	Cluster 12156	G80568_pe_k99_967_11	G80568_pe_k99_967	NaN
12191	Cluster 12373	G80568_pe_k99_967_3	G80568_pe_k99_967	NaN
12192	Cluster 12482	G80568_pe_k99_967_6	G80568_pe_k99_967	NaN
12193	Cluster 12877	G80568_pe_k99_967_9	G80568_pe_k99_967	NaN
12194	Cluster 13405	G80568_pe_k99_967_8	G80568_pe_k99_967	NaN
12195	Cluster 6915	G80568_pe_k99_6715_1	G80568_pe_k99_6715	NaN
12196	Cluster 6917	G80568_pe_k99_5041_2	G80568_pe_k99_5041	NaN
12197	Cluster 6918	G80568_pe_k99_7271_1	G80568_pe_k99_7271	NaN
12198	Cluster 6919	G80568_pe_k99_2270_2	G80568_pe_k99_2270	NaN
12199	Cluster 6920	G80568_pe_k99_2268_2	G80568_pe_k99_2268	NaN
12200	Cluster 6927	G80568_pe_k99_7562_15	G80568_pe_k99_7562	NaN
12201	Cluster 7810	G80568_pe_k99_7562_7	G80568_pe_k99_7562	NaN
12202	Cluster 8128	G80568_pe_k99_7562_13	G80568_pe_k99_7562	NaN
12203	Cluster 8664	G80568_pe_k99_7562_10	G80568_pe_k99_7562	NaN
12204	Cluster 8861	G80568_pe_k99_7562_14	G80568_pe_k99_7562	NaN
12205	Cluster 10438	G80568_pe_k99_7562_12	G80568_pe_k99_7562	NaN
12206	Cluster 10855	G80568_pe_k99_7562_4	G80568_pe_k99_7562	NaN
12207	Cluster 11670	G80568_pe_k99_7562_2	G80568_pe_k99_7562	NaN
12208	Cluster 12254	G80568_pe_k99_7562_6	G80568_pe_k99_7562	NaN
12209	Cluster 12727	G80568_pe_k99_7562_11	G80568_pe_k99_7562	NaN
12210	Cluster 12760	G80568_pe_k99_7562_3	G80568_pe_k99_7562	NaN
12211	Cluster 12795	G80568_pe_k99_7562_1	G80568_pe_k99_7562	NaN
12212	Cluster 13059	G80568_pe_k99_7562_9	G80568_pe_k99_7562	NaN
12213	Cluster 13111	G80568_pe_k99_7562_8	G80568_pe_k99_7562	NaN
12214	Cluster 13329	G80568_pe_k99_7562_5	G80568_pe_k99_7562	NaN
12215	Cluster 6932	G80568_pe_k99_587_2	G80568_pe_k99_587	G80568_pe_bin.1
12216	Cluster 10224	G80568_pe_k99_587_4	G80568_pe_k99_587	G80568_pe_bin.1
12217	Cluster 12495	G80568_pe_k99_587_3	G80568_pe_k99_587	G80568_pe_bin.1
12218	Cluster 6937	G80568_pe_k99_7674_2	G80568_pe_k99_7674	NaN
12219	Cluster 6944	G80568_pe_k99_1804_1	G80568_pe_k99_1804	NaN
12220	Cluster 6945	G80616_pe_k99_1451_1	G80616_pe_k99_1451	NaN
12221	Cluster 6950	G80568_pe_k99_7686_3	G80568_pe_k99_7686	NaN
12222	Cluster 10283	G80568_pe_k99_7686_2	G80568_pe_k99_7686	NaN
12223	Cluster 6953	G80568_pe_k99_6580_1	G80568_pe_k99_6580	NaN
12224	Cluster 6954	G80568_pe_k99_1581_2	G80568_pe_k99_1581	NaN
12225	Cluster 6957	G80568_pe_k99_5772_2	G80568_pe_k99_5772	NaN
12226	Cluster 7619	G80568_pe_k99_5772_1	G80568_pe_k99_5772	NaN
12227	Cluster 6963	G80568_pe_k99_19_2	G80568_pe_k99_19	NaN
12228	Cluster 6968	G80568_pe_k99_464_3	G80568_pe_k99_464	G80568_pe_bin.2
12229	Cluster 7255	G80568_pe_k99_464_2	G80568_pe_k99_464	G80568_pe_bin.2
12230	Cluster 7777	G80568_pe_k99_464_4	G80568_pe_k99_464	G80568_pe_bin.2
12231	Cluster 12599	G80568_pe_k99_464_1	G80568_pe_k99_464	G80568_pe_bin.2
12232	Cluster 6973	G80568_pe_k99_1984_1	G80568_pe_k99_1984	NaN
12233	Cluster 6977	G80568_pe_k99_3233_1	G80568_pe_k99_3233	NaN
12234	Cluster 6979	G80568_pe_k99_1198_2	G80568_pe_k99_1198	NaN
12235	Cluster 6988	G80568_pe_k99_6925_2	G80568_pe_k99_6925	G80568_pe_bin.2
12236	Cluster 9170	G80568_pe_k99_6925_6	G80568_pe_k99_6925	G80568_pe_bin.2
12237	Cluster 9562	G80568_pe_k99_6925_7	G80568_pe_k99_6925	G80568_pe_bin.2
12238	Cluster 11637	G80568_pe_k99_6925_5	G80568_pe_k99_6925	G80568_pe_bin.2
12239	Cluster 12068	G80568_pe_k99_6925_9	G80568_pe_k99_6925	G80568_pe_bin.2
12240	Cluster 12729	G80568_pe_k99_6925_3	G80568_pe_k99_6925	G80568_pe_bin.2
12241	Cluster 12743	G80568_pe_k99_6925_8	G80568_pe_k99_6925	G80568_pe_bin.2
12242	Cluster 12813	G80568_pe_k99_6925_4	G80568_pe_k99_6925	G80568_pe_bin.2
12243	Cluster 13122	G80568_pe_k99_6925_10	G80568_pe_k99_6925	G80568_pe_bin.2
12244	Cluster 6991	G80568_pe_k99_6336_3	G80568_pe_k99_6336	G80568_pe_bin.1
12245	Cluster 8357	G80568_pe_k99_6336_2	G80568_pe_k99_6336	G80568_pe_bin.1
12246	Cluster 9837	G80568_pe_k99_6336_1	G80568_pe_k99_6336	G80568_pe_bin.1
12247	Cluster 6997	G80568_pe_k99_5840_1	G80568_pe_k99_5840	NaN
12248	Cluster 7001	G80568_pe_k99_398_2	G80568_pe_k99_398	NaN
12249	Cluster 8978	G80568_pe_k99_398_3	G80568_pe_k99_398	NaN
12250	Cluster 7009	G80568_pe_k99_4596_1	G80568_pe_k99_4596	NaN
12251	Cluster 7010	G80568_pe_k99_444_1	G80568_pe_k99_444	NaN
12252	Cluster 7024	G80568_pe_k99_4453_4	G80568_pe_k99_4453	G80568_pe_bin.2
12253	Cluster 7599	G80568_pe_k99_4453_3	G80568_pe_k99_4453	G80568_pe_bin.2
12254	Cluster 12844	G80568_pe_k99_4453_2	G80568_pe_k99_4453	G80568_pe_bin.2
12255	Cluster 7030	G80568_pe_k99_5219_2	G80568_pe_k99_5219	NaN
12256	Cluster 11978	G80568_pe_k99_5219_3	G80568_pe_k99_5219	NaN
12257	Cluster 12660	G80568_pe_k99_5219_4	G80568_pe_k99_5219	NaN
12258	Cluster 13459	G80568_pe_k99_5219_5	G80568_pe_k99_5219	NaN
12259	Cluster 7031	G80568_pe_k99_410_1	G80568_pe_k99_410	NaN
12260	Cluster 7032	G80568_pe_k99_1746_1	G80568_pe_k99_1746	NaN
12261	Cluster 8823	G80568_pe_k99_1746_2	G80568_pe_k99_1746	NaN
12262	Cluster 7036	G80568_pe_k99_7367_2	G80568_pe_k99_7367	NaN
12263	Cluster 9306	G80568_pe_k99_7367_1	G80568_pe_k99_7367	NaN
12264	Cluster 10773	G80568_pe_k99_7367_3	G80568_pe_k99_7367	NaN
12265	Cluster 7045	G80568_pe_k99_201_2	G80568_pe_k99_201	NaN
12266	Cluster 7053	G80568_pe_k99_7001_6	G80568_pe_k99_7001	G80568_pe_bin.2
12267	Cluster 8096	G80568_pe_k99_7001_5	G80568_pe_k99_7001	G80568_pe_bin.2
12268	Cluster 9104	G80568_pe_k99_7001_7	G80568_pe_k99_7001	G80568_pe_bin.2
12269	Cluster 9441	G80568_pe_k99_7001_4	G80568_pe_k99_7001	G80568_pe_bin.2
12270	Cluster 9514	G80568_pe_k99_7001_3	G80568_pe_k99_7001	G80568_pe_bin.2
12271	Cluster 10645	G80568_pe_k99_7001_8	G80568_pe_k99_7001	G80568_pe_bin.2
12272	Cluster 13084	G80568_pe_k99_7001_2	G80568_pe_k99_7001	G80568_pe_bin.2
12273	Cluster 7068	G80616_pe_k99_6970_2	G80616_pe_k99_6970	NaN
12274	Cluster 10491	G80616_pe_k99_6970_1	G80616_pe_k99_6970	NaN
12275	Cluster 7083	G80568_pe_k99_2742_2	G80568_pe_k99_2742	NaN
12276	Cluster 12123	G80568_pe_k99_2742_1	G80568_pe_k99_2742	NaN
12277	Cluster 7088	G80568_pe_k99_4079_3	G80568_pe_k99_4079	NaN
12278	Cluster 10261	G80568_pe_k99_4079_5	G80568_pe_k99_4079	NaN
12279	Cluster 10399	G80568_pe_k99_4079_4	G80568_pe_k99_4079	NaN
12280	Cluster 10692	G80568_pe_k99_4079_2	G80568_pe_k99_4079	NaN
12281	Cluster 7091	G80568_pe_k99_3028_2	G80568_pe_k99_3028	NaN
12282	Cluster 7113	G80568_pe_k99_1006_4	G80568_pe_k99_1006	G80568_pe_bin.2
12283	Cluster 7832	G80568_pe_k99_1006_5	G80568_pe_k99_1006	G80568_pe_bin.2
12284	Cluster 8311	G80568_pe_k99_1006_6	G80568_pe_k99_1006	G80568_pe_bin.2
12285	Cluster 8445	G80568_pe_k99_1006_7	G80568_pe_k99_1006	G80568_pe_bin.2
12286	Cluster 9768	G80568_pe_k99_1006_2	G80568_pe_k99_1006	G80568_pe_bin.2
12287	Cluster 10092	G80568_pe_k99_1006_8	G80568_pe_k99_1006	G80568_pe_bin.2
12288	Cluster 12802	G80568_pe_k99_1006_3	G80568_pe_k99_1006	G80568_pe_bin.2
12289	Cluster 7114	G80568_pe_k99_1200_2	G80568_pe_k99_1200	G80568_pe_bin.1
12290	Cluster 7120	G80568_pe_k99_6923_2	G80568_pe_k99_6923	NaN
12291	Cluster 12468	G80568_pe_k99_6923_3	G80568_pe_k99_6923	NaN
12292	Cluster 12787	G80568_pe_k99_6923_1	G80568_pe_k99_6923	NaN
12293	Cluster 7121	G80568_pe_k99_4875_2	G80568_pe_k99_4875	G80568_pe_bin.2
12294	Cluster 7139	G80568_pe_k99_4274_2	G80568_pe_k99_4274	NaN
12295	Cluster 7141	G80616_pe_k99_2376_1	G80616_pe_k99_2376	NaN
12296	Cluster 7147	G80568_pe_k99_2258_2	G80568_pe_k99_2258	NaN
12297	Cluster 7152	G80568_pe_k99_5559_1	G80568_pe_k99_5559	NaN
12298	Cluster 7162	G80568_pe_k99_7429_7	G80568_pe_k99_7429	G80568_pe_bin.2
12299	Cluster 7470	G80568_pe_k99_7429_5	G80568_pe_k99_7429	G80568_pe_bin.2
12300	Cluster 7872	G80568_pe_k99_7429_4	G80568_pe_k99_7429	G80568_pe_bin.2
12301	Cluster 8090	G80568_pe_k99_7429_2	G80568_pe_k99_7429	G80568_pe_bin.2
12302	Cluster 10612	G80568_pe_k99_7429_6	G80568_pe_k99_7429	G80568_pe_bin.2
12303	Cluster 10651	G80568_pe_k99_7429_3	G80568_pe_k99_7429	G80568_pe_bin.2
12304	Cluster 7165	G80568_pe_k99_4179_1	G80568_pe_k99_4179	NaN
12305	Cluster 7169	G80568_pe_k99_227_2	G80568_pe_k99_227	NaN
12306	Cluster 7171	G80568_pe_k99_4999_4	G80568_pe_k99_4999	G80568_pe_bin.2
12307	Cluster 7382	G80568_pe_k99_4999_3	G80568_pe_k99_4999	G80568_pe_bin.2
12308	Cluster 8993	G80568_pe_k99_4999_2	G80568_pe_k99_4999	G80568_pe_bin.2
12309	Cluster 7174	G80568_pe_k99_5985_2	G80568_pe_k99_5985	NaN
12310	Cluster 7178	G80568_pe_k99_5894_2	G80568_pe_k99_5894	NaN
12311	Cluster 7180	G80568_pe_k99_5812_2	G80568_pe_k99_5812	NaN
12312	Cluster 7198	G80568_pe_k99_6827_1	G80568_pe_k99_6827	NaN
12313	Cluster 7199	G80568_pe_k99_1121_1	G80568_pe_k99_1121	NaN
12314	Cluster 7207	G80568_pe_k99_1994_2	G80568_pe_k99_1994	NaN
12315	Cluster 7230	G80568_pe_k99_1413_2	G80568_pe_k99_1413	G80568_pe_bin.1
12316	Cluster 7950	G80568_pe_k99_1413_3	G80568_pe_k99_1413	G80568_pe_bin.1
12317	Cluster 7234	G80568_pe_k99_8123_2	G80568_pe_k99_8123	NaN
12318	Cluster 7237	G80568_pe_k99_5835_2	G80568_pe_k99_5835	G80568_pe_bin.2
12319	Cluster 7239	G80568_pe_k99_3992_2	G80568_pe_k99_3992	NaN
12320	Cluster 7252	G80568_pe_k99_5363_3	G80568_pe_k99_5363	NaN
12321	Cluster 11349	G80568_pe_k99_5363_2	G80568_pe_k99_5363	NaN
12322	Cluster 7257	G80568_pe_k99_7292_2	G80568_pe_k99_7292	G80568_pe_bin.2
12323	Cluster 9777	G80568_pe_k99_7292_3	G80568_pe_k99_7292	G80568_pe_bin.2
12324	Cluster 7263	G80568_pe_k99_2534_2	G80568_pe_k99_2534	G80568_pe_bin.3
12325	Cluster 7267	G80568_pe_k99_1443_1	G80568_pe_k99_1443	NaN
12326	Cluster 7270	G80568_pe_k99_4524_2	G80568_pe_k99_4524	NaN
12327	Cluster 7271	G80568_pe_k99_2299_2	G80568_pe_k99_2299	G80568_pe_bin.2
12328	Cluster 7290	G80568_pe_k99_195_1	G80568_pe_k99_195	NaN
12329	Cluster 7291	G80568_pe_k99_3223_2	G80568_pe_k99_3223	NaN
12330	Cluster 7293	G80616_pe_k99_2535_1	G80616_pe_k99_2535	NaN
12331	Cluster 7297	G80568_pe_k99_994_2	G80568_pe_k99_994	NaN
12332	Cluster 7302	G80568_pe_k99_1793_2	G80568_pe_k99_1793	NaN
12333	Cluster 11162	G80568_pe_k99_1793_3	G80568_pe_k99_1793	NaN
12334	Cluster 7304	G80568_pe_k99_8348_2	G80568_pe_k99_8348	NaN
12335	Cluster 7317	G80568_pe_k99_7741_2	G80568_pe_k99_7741	NaN
12336	Cluster 7328	G80568_pe_k99_3544_1	G80568_pe_k99_3544	NaN
12337	Cluster 8919	G80568_pe_k99_3544_2	G80568_pe_k99_3544	NaN
12338	Cluster 7335	G80568_pe_k99_105_1	G80568_pe_k99_105	NaN
12339	Cluster 7346	G80568_pe_k99_2452_3	G80568_pe_k99_2452	NaN
12340	Cluster 10402	G80568_pe_k99_2452_2	G80568_pe_k99_2452	NaN
12341	Cluster 12494	G80568_pe_k99_2452_1	G80568_pe_k99_2452	NaN
12342	Cluster 12567	G80568_pe_k99_2452_4	G80568_pe_k99_2452	NaN
12343	Cluster 7351	G80568_pe_k99_6236_1	G80568_pe_k99_6236	NaN
12344	Cluster 7364	G80568_pe_k99_3097_2	G80568_pe_k99_3097	NaN
12345	Cluster 10987	G80568_pe_k99_3097_3	G80568_pe_k99_3097	NaN
12346	Cluster 7380	G80568_pe_k99_7809_2	G80568_pe_k99_7809	NaN
12347	Cluster 7381	G80568_pe_k99_8256_2	G80568_pe_k99_8256	G80568_pe_bin.2
12348	Cluster 7389	G80568_pe_k99_5836_2	G80568_pe_k99_5836	NaN
12349	Cluster 7391	G80568_pe_k99_6233_2	G80568_pe_k99_6233	NaN
12350	Cluster 7495	G80568_pe_k99_6233_1	G80568_pe_k99_6233	NaN
12351	Cluster 7415	G80568_pe_k99_5695_4	G80568_pe_k99_5695	G80568_pe_bin.2
12352	Cluster 9040	G80568_pe_k99_5695_6	G80568_pe_k99_5695	G80568_pe_bin.2
12353	Cluster 9553	G80568_pe_k99_5695_3	G80568_pe_k99_5695	G80568_pe_bin.2
12354	Cluster 10332	G80568_pe_k99_5695_5	G80568_pe_k99_5695	G80568_pe_bin.2
12355	Cluster 10814	G80568_pe_k99_5695_7	G80568_pe_k99_5695	G80568_pe_bin.2
12356	Cluster 11000	G80568_pe_k99_5695_2	G80568_pe_k99_5695	G80568_pe_bin.2
12357	Cluster 7418	G80568_pe_k99_2034_2	G80568_pe_k99_2034	NaN
12358	Cluster 7419	G80568_pe_k99_4655_1	G80568_pe_k99_4655	NaN
12359	Cluster 7432	G80568_pe_k99_7284_1	G80568_pe_k99_7284	NaN
12360	Cluster 7435	G80568_pe_k99_6313_2	G80568_pe_k99_6313	NaN
12361	Cluster 8179	G80568_pe_k99_6313_1	G80568_pe_k99_6313	NaN
12362	Cluster 9670	G80568_pe_k99_6313_3	G80568_pe_k99_6313	NaN
12363	Cluster 7442	G80568_pe_k99_2156_2	G80568_pe_k99_2156	NaN
12364	Cluster 7445	G80568_pe_k99_2786_1	G80568_pe_k99_2786	NaN
12365	Cluster 7460	G80616_pe_k99_5114_2	G80616_pe_k99_5114	NaN
12366	Cluster 7461	G80568_pe_k99_989_1	G80568_pe_k99_989	NaN
12367	Cluster 10474	G80568_pe_k99_989_2	G80568_pe_k99_989	NaN
12368	Cluster 7462	G80568_pe_k99_3971_1	G80568_pe_k99_3971	NaN
12369	Cluster 7468	G80568_pe_k99_1553_1	G80568_pe_k99_1553	NaN
12370	Cluster 7469	G80568_pe_k99_7405_1	G80568_pe_k99_7405	NaN
12371	Cluster 7479	G80616_pe_k99_5927_2	G80616_pe_k99_5927	NaN
12372	Cluster 7485	G80568_pe_k99_2581_2	G80568_pe_k99_2581	NaN
12373	Cluster 13418	G80568_pe_k99_2581_1	G80568_pe_k99_2581	NaN
12374	Cluster 7486	G80568_pe_k99_5483_2	G80568_pe_k99_5483	NaN
12375	Cluster 7487	G80568_pe_k99_2087_2	G80568_pe_k99_2087	NaN
12376	Cluster 7491	G80568_pe_k99_4888_2	G80568_pe_k99_4888	NaN
12377	Cluster 7497	G80568_pe_k99_2938_2	G80568_pe_k99_2938	NaN
12378	Cluster 7501	G80616_pe_k99_3885_1	G80616_pe_k99_3885	NaN
12379	Cluster 12489	G80616_pe_k99_3885_2	G80616_pe_k99_3885	NaN
12380	Cluster 7502	G80568_pe_k99_2026_2	G80568_pe_k99_2026	NaN
12381	Cluster 7509	G80568_pe_k99_1491_6	G80568_pe_k99_1491	NaN
12382	Cluster 9092	G80568_pe_k99_1491_4	G80568_pe_k99_1491	NaN
12383	Cluster 10118	G80568_pe_k99_1491_5	G80568_pe_k99_1491	NaN
12384	Cluster 11421	G80568_pe_k99_1491_2	G80568_pe_k99_1491	NaN
12385	Cluster 12635	G80568_pe_k99_1491_1	G80568_pe_k99_1491	NaN
12386	Cluster 13540	G80568_pe_k99_1491_3	G80568_pe_k99_1491	NaN
12387	Cluster 7526	G80568_pe_k99_4529_2	G80568_pe_k99_4529	NaN
12388	Cluster 7527	G80568_pe_k99_4310_1	G80568_pe_k99_4310	NaN
12389	Cluster 7528	G80568_pe_k99_4313_4	G80568_pe_k99_4313	NaN
12390	Cluster 9813	G80568_pe_k99_4313_3	G80568_pe_k99_4313	NaN
12391	Cluster 12570	G80568_pe_k99_4313_2	G80568_pe_k99_4313	NaN
12392	Cluster 12980	G80568_pe_k99_4313_5	G80568_pe_k99_4313	NaN
12393	Cluster 7535	G80568_pe_k99_7639_1	G80568_pe_k99_7639	NaN
12394	Cluster 7537	G80568_pe_k99_3701_2	G80568_pe_k99_3701	NaN
12395	Cluster 7540	G80568_pe_k99_4467_1	G80568_pe_k99_4467	NaN
12396	Cluster 7548	G80568_pe_k99_1616_2	G80568_pe_k99_1616	NaN
12397	Cluster 7562	G80568_pe_k99_4041_2	G80568_pe_k99_4041	NaN
12398	Cluster 7569	G80568_pe_k99_7978_5	G80568_pe_k99_7978	G80568_pe_bin.1
12399	Cluster 9236	G80568_pe_k99_7978_3	G80568_pe_k99_7978	G80568_pe_bin.1
12400	Cluster 9458	G80568_pe_k99_7978_6	G80568_pe_k99_7978	G80568_pe_bin.1
12401	Cluster 10369	G80568_pe_k99_7978_4	G80568_pe_k99_7978	G80568_pe_bin.1
12402	Cluster 12521	G80568_pe_k99_7978_2	G80568_pe_k99_7978	G80568_pe_bin.1
12403	Cluster 13302	G80568_pe_k99_7978_1	G80568_pe_k99_7978	G80568_pe_bin.1
12404	Cluster 7572	G80568_pe_k99_4521_1	G80568_pe_k99_4521	NaN
12405	Cluster 11808	G80568_pe_k99_4521_2	G80568_pe_k99_4521	NaN
12406	Cluster 7580	G80568_pe_k99_1302_2	G80568_pe_k99_1302	NaN
12407	Cluster 7589	G80616_pe_k99_663_1	G80616_pe_k99_663	NaN
12408	Cluster 7590	G80568_pe_k99_2375_2	G80568_pe_k99_2375	NaN
12409	Cluster 7594	G80568_pe_k99_7701_1	G80568_pe_k99_7701	NaN
12410	Cluster 7603	G80568_pe_k99_2000_2	G80568_pe_k99_2000	NaN
12411	Cluster 10043	G80568_pe_k99_2000_3	G80568_pe_k99_2000	NaN
12412	Cluster 7610	G80568_pe_k99_44_1	G80568_pe_k99_44	NaN
12413	Cluster 7615	G80568_pe_k99_8081_2	G80568_pe_k99_8081	NaN
12414	Cluster 7625	G80568_pe_k99_2097_1	G80568_pe_k99_2097	NaN
12415	Cluster 7628	G80568_pe_k99_7507_2	G80568_pe_k99_7507	NaN
12416	Cluster 7629	G80568_pe_k99_3053_2	G80568_pe_k99_3053	NaN
12417	Cluster 7630	G80568_pe_k99_3367_1	G80568_pe_k99_3367	NaN
12418	Cluster 7636	G80568_pe_k99_987_2	G80568_pe_k99_987	G80568_pe_bin.1
12419	Cluster 7637	G80568_pe_k99_4867_5	G80568_pe_k99_4867	NaN
12420	Cluster 11952	G80568_pe_k99_4867_4	G80568_pe_k99_4867	NaN
12421	Cluster 12299	G80568_pe_k99_4867_3	G80568_pe_k99_4867	NaN
12422	Cluster 12977	G80568_pe_k99_4867_2	G80568_pe_k99_4867	NaN
12423	Cluster 13325	G80568_pe_k99_4867_1	G80568_pe_k99_4867	NaN
12424	Cluster 7638	G80568_pe_k99_1166_2	G80568_pe_k99_1166	NaN
12425	Cluster 7639	G80568_pe_k99_7744_1	G80568_pe_k99_7744	NaN
12426	Cluster 7651	G80568_pe_k99_5684_1	G80568_pe_k99_5684	NaN
12427	Cluster 7664	G80568_pe_k99_4917_2	G80568_pe_k99_4917	NaN
12428	Cluster 7666	G80568_pe_k99_8131_1	G80568_pe_k99_8131	NaN
12429	Cluster 7674	G80616_pe_k99_6736_1	G80616_pe_k99_6736	NaN
12430	Cluster 11473	G80616_pe_k99_6736_2	G80616_pe_k99_6736	NaN
12431	Cluster 11915	G80616_pe_k99_6736_3	G80616_pe_k99_6736	NaN
12432	Cluster 7698	G80568_pe_k99_7187_1	G80568_pe_k99_7187	NaN
12433	Cluster 7700	G80568_pe_k99_1496_2	G80568_pe_k99_1496	NaN
12434	Cluster 7704	G80616_pe_k99_5997_2	G80616_pe_k99_5997	NaN
12435	Cluster 10687	G80616_pe_k99_5997_1	G80616_pe_k99_5997	NaN
12436	Cluster 7716	G80568_pe_k99_2487_1	G80568_pe_k99_2487	NaN
12437	Cluster 7723	G80568_pe_k99_7121_2	G80568_pe_k99_7121	NaN
12438	Cluster 7724	G80568_pe_k99_5645_1	G80568_pe_k99_5645	NaN
12439	Cluster 7737	G80568_pe_k99_8037_2	G80568_pe_k99_8037	NaN
12440	Cluster 7743	G80568_pe_k99_929_2	G80568_pe_k99_929	NaN
12441	Cluster 10929	G80568_pe_k99_929_3	G80568_pe_k99_929	NaN
12442	Cluster 7746	G80568_pe_k99_7484_1	G80568_pe_k99_7484	NaN
12443	Cluster 7747	G80616_pe_k99_806_2	G80616_pe_k99_806	NaN
12444	Cluster 7757	G80568_pe_k99_8257_2	G80568_pe_k99_8257	NaN
12445	Cluster 7771	G80616_pe_k99_6273_2	G80616_pe_k99_6273	NaN
12446	Cluster 7782	G80568_pe_k99_4388_2	G80568_pe_k99_4388	NaN
12447	Cluster 7789	G80568_pe_k99_5592_1	G80568_pe_k99_5592	NaN
12448	Cluster 7792	G80568_pe_k99_6662_3	G80568_pe_k99_6662	NaN
12449	Cluster 10456	G80568_pe_k99_6662_2	G80568_pe_k99_6662	NaN
12450	Cluster 7796	G80568_pe_k99_7702_2	G80568_pe_k99_7702	G80568_pe_bin.1
12451	Cluster 8660	G80568_pe_k99_7702_3	G80568_pe_k99_7702	G80568_pe_bin.1
12452	Cluster 7811	G80568_pe_k99_7502_1	G80568_pe_k99_7502	NaN
12453	Cluster 7829	G80568_pe_k99_2987_2	G80568_pe_k99_2987	NaN
12454	Cluster 7839	G80568_pe_k99_331_3	G80568_pe_k99_331	NaN
12455	Cluster 10819	G80568_pe_k99_331_4	G80568_pe_k99_331	NaN
12456	Cluster 11238	G80568_pe_k99_331_2	G80568_pe_k99_331	NaN
12457	Cluster 7840	G80568_pe_k99_603_2	G80568_pe_k99_603	NaN
12458	Cluster 7849	G80568_pe_k99_3698_1	G80568_pe_k99_3698	NaN
12459	Cluster 7853	G80568_pe_k99_4952_1	G80568_pe_k99_4952	NaN
12460	Cluster 7855	G80568_pe_k99_6040_2	G80568_pe_k99_6040	NaN
12461	Cluster 10184	G80568_pe_k99_6040_3	G80568_pe_k99_6040	NaN
12462	Cluster 10532	G80568_pe_k99_6040_1	G80568_pe_k99_6040	NaN
12463	Cluster 7856	G80568_pe_k99_6950_2	G80568_pe_k99_6950	G80568_pe_bin.3
12464	Cluster 7861	G80568_pe_k99_8327_1	G80568_pe_k99_8327	NaN
12465	Cluster 7867	G80568_pe_k99_1032_3	G80568_pe_k99_1032	G80568_pe_bin.2
12466	Cluster 10460	G80568_pe_k99_1032_4	G80568_pe_k99_1032	G80568_pe_bin.2
12467	Cluster 10469	G80568_pe_k99_1032_1	G80568_pe_k99_1032	G80568_pe_bin.2
12468	Cluster 10587	G80568_pe_k99_1032_5	G80568_pe_k99_1032	G80568_pe_bin.2
12469	Cluster 11827	G80568_pe_k99_1032_2	G80568_pe_k99_1032	G80568_pe_bin.2
12470	Cluster 7877	G80568_pe_k99_4027_2	G80568_pe_k99_4027	NaN
12471	Cluster 7882	G80616_pe_k99_3573_2	G80616_pe_k99_3573	NaN
12472	Cluster 7892	G80568_pe_k99_4284_2	G80568_pe_k99_4284	NaN
12473	Cluster 11786	G80568_pe_k99_4284_3	G80568_pe_k99_4284	NaN
12474	Cluster 7900	G80568_pe_k99_7695_2	G80568_pe_k99_7695	NaN
12475	Cluster 7916	G80616_pe_k99_2505_1	G80616_pe_k99_2505	NaN
12476	Cluster 7920	G80568_pe_k99_1145_3	G80568_pe_k99_1145	NaN
12477	Cluster 7959	G80568_pe_k99_1145_2	G80568_pe_k99_1145	NaN
12478	Cluster 10074	G80568_pe_k99_1145_1	G80568_pe_k99_1145	NaN
12479	Cluster 7930	G80568_pe_k99_3062_1	G80568_pe_k99_3062	NaN
12480	Cluster 7933	G80568_pe_k99_3069_2	G80568_pe_k99_3069	NaN
12481	Cluster 7935	G80568_pe_k99_7178_1	G80568_pe_k99_7178	NaN
12482	Cluster 7938	G80568_pe_k99_2757_1	G80568_pe_k99_2757	NaN
12483	Cluster 7947	G80568_pe_k99_922_2	G80568_pe_k99_922	NaN
12484	Cluster 7951	G80568_pe_k99_1707_2	G80568_pe_k99_1707	NaN
12485	Cluster 7963	G80568_pe_k99_6221_2	G80568_pe_k99_6221	NaN
12486	Cluster 7964	G80568_pe_k99_7481_1	G80568_pe_k99_7481	NaN
12487	Cluster 7967	G80568_pe_k99_4220_1	G80568_pe_k99_4220	NaN
12488	Cluster 7987	G80568_pe_k99_4123_2	G80568_pe_k99_4123	NaN
12489	Cluster 11792	G80568_pe_k99_4123_3	G80568_pe_k99_4123	NaN
12490	Cluster 12738	G80568_pe_k99_4123_1	G80568_pe_k99_4123	NaN
12491	Cluster 7991	G80568_pe_k99_1762_1	G80568_pe_k99_1762	NaN
12492	Cluster 7994	G80616_pe_k99_4943_1	G80616_pe_k99_4943	NaN
12493	Cluster 7997	G80568_pe_k99_5841_1	G80568_pe_k99_5841	NaN
